apartament,apartament,NOUN,20
biegania,biegać,NOUN,20
bierzemy,brać,VERB,20
boisku,boisko,NOUN,20
ciał,ciało,NOUN,20
ciemności,ciemność,NOUN,20
cieszymy,cieszyć,VERB,20
cięcia,cięcie,NOUN,20
ćwiczenie,ćwiczenie,NOUN,20
dalszy,daleki,ADJ,20
dłoń,dłoń,NOUN,20
dobrzy,dobry,ADJ,20
dochody,dochód,NOUN,20
dokonuje,dokonywać,VERB,20
doskonałą,doskonały,ADJ,20
drobnych,drobny,ADJ,20
dumny,dumny,ADJ,20
dzielić,dzielić,VERB,20
ekologiczne,ekologiczny,ADJ,20
fotel,fotel,NOUN,20
funduszy,fundusz,NOUN,20
głupia,głupi,ADJ,20
godzinie,godzina,NOUN,20
idealną,idealny,ADJ,20
intensywne,intensywny,ADJ,20
jamy,jama,NOUN,20
kamera,kamera,NOUN,20
klasyczne,klasyczny,ADJ,20
kobietom,kobieta,NOUN,20
kochana,kochać,ADJ,20
konsekwencji,konsekwencja,NOUN,20
kontaktów,kontakt,NOUN,20
kontrakt,kontrakt,NOUN,20
kosza,kosz,NOUN,20
lokalne,lokalny,ADJ,20
lotniska,lotnisko,NOUN,20
masa,masa,NOUN,20
międzyczasie,międzyczas,NOUN,20
nacisk,nacisk,NOUN,20
nareszcie,nareszcie,ADV,20
niecierpliwością,niecierpliwość,NOUN,20
niesamowity,niesamowity,ADJ,20
niżej,nisko,ADV,20
nożem,nóż,NOUN,20
obecne,obecny,ADJ,20
obniżyć,obniżyć,VERB,20
ojcu,ojciec,NOUN,20
otoczenie,otoczenie,NOUN,20
palenie,palić,NOUN,20
papiery,papier,NOUN,20
pewni,pewny,ADJ,20
pierwsi,pierwszy,ADJ,20
planach,plan,NOUN,20
planujesz,planować,VERB,20
plecy,plecy,NOUN,20
pojawiło,pojawić,VERB,20
połączeń,połączenie,NOUN,20
popularność,popularność,NOUN,20
powierzchnię,powierzchnia,NOUN,20
produkcję,produkcja,NOUN,20
prośbę,prośba,NOUN,20
próbuj,próbować,VERB,20
przejście,przejście,NOUN,20
przeważnie,przeważnie,ADV,20
przyciąga,przyciągać,VERB,20
przypominam,przypominać,VERB,20
realizować,realizować,VERB,20
relację,relacja,NOUN,20
religii,religia,NOUN,20
rewolucja,rewolucja,NOUN,20
rozpoczęciem,rozpocząć,NOUN,20
sala,sala,NOUN,20
spore,spory,ADJ,20
spotyka,spotykać,VERB,20
sprawdzenie,sprawdzenie,NOUN,20
sprzedawać,sprzedawać,VERB,20
standardy,standard,NOUN,20
starać,starać,VERB,20
straszne,straszny,ADJ,20
stylizacji,stylizacja,NOUN,20
sugestie,sugestia,NOUN,20
sukcesem,sukces,NOUN,20
szczegółowo,szczegółowo,ADV,20
szerokie,szeroki,ADJ,20
śledzić,śledzić,VERB,20
świetną,świetny,ADJ,20
trasie,trasa,NOUN,20
trwać,trwać,VERB,20
tworzywa,tworzywo,NOUN,20
uciekł,uciec,VERB,20
waszego,wasz,DET,20
wiedząc,wiedzieć,VERB,20
wiedziałeś,wiedzieć,VERB,20
właściwym,właściwy,ADJ,20
wskazują,wskazywać,VERB,20
wspieranie,wspierać,NOUN,20
wypada,wypadać,VERB,20
wypełnienie,wypełnić,NOUN,20
wyposażona,wyposażyć,ADJ,20
wziąłem,wziąć,VERB,20
zadowolenie,zadowolenie,NOUN,20
załatwię,załatwić,VERB,20
zauważył,zauważyć,VERB,20
zdjąć,zdjąć,VERB,20
zebrać,zebrać,VERB,20
zieleni,zieleń,NOUN,20
zielony,zielony,ADJ,20
zimy,zima,NOUN,20
akta,akta,NOUN,20
baza,baza,NOUN,20
bywają,bywać,AUX,20
charakterystyczne,charakterystyczny,ADJ,20
ciążę,ciąża,NOUN,20
ciekawości,ciekawość,NOUN,20
ciemne,ciemny,ADJ,20
czerwonym,czerwony,ADJ,20
czosnek,czosnek,NOUN,20
dojazd,dojazd,NOUN,20
dostaliśmy,dostać,VERB,20
dostępność,dostępność,NOUN,20
dziewięć,dziewięć,NUM,20
dzisiejszego,dzisiejszy,ADJ,20
dźwięki,dźwięk,NOUN,20
ekranie,ekran,NOUN,20
finansów,finanse,NOUN,20
funkcjonalne,funkcjonalny,ADJ,20
gliny,glina,NOUN,20
inteligencji,inteligencja,NOUN,20
istnienia,istnieć,NOUN,20
katalog,katalog,NOUN,20
kondycji,kondycja,NOUN,20
konkursach,konkurs,NOUN,20
kontaktowe,kontaktowy,ADJ,20
kosztować,kosztować,VERB,20
kredytów,kredyt,NOUN,20
kryteria,kryterium,NOUN,20
lektura,lektura,NOUN,20
magia,magia,NOUN,20
medyczne,medyczny,ADJ,20
młodą,młody,ADJ,20
modlić,modlić,VERB,20
możliwych,możliwy,ADJ,20
nauczył,nauczyć,VERB,20
niezła,niezły,ADJ,20
nudne,nudny,ADJ,20
obowiązują,obowiązywać,VERB,20
obywateli,obywatel,NOUN,20
oferowane,oferować,ADJ,20
oferowanych,oferować,ADJ,20
ogranicza,ograniczać,VERB,20
określonych,określić,ADJ,20
oku,oko,NOUN,20
organizację,organizacja,NOUN,20
oznaczać,oznaczać,VERB,20
parametrów,parametr,NOUN,20
pielęgnacja,pielęgnacja,NOUN,20
piosenkę,piosenka,NOUN,20
pisałem,pisać,VERB,20
poczytać,poczytać,VERB,20
pokolenia,pokolenie,NOUN,20
pomieszczenie,pomieszczenie,NOUN,20
pomocne,pomocny,ADJ,20
poniższe,poniższy,ADJ,20
porad,porada,NOUN,20
powinniście,powinien,VERB,20
pójdziesz,pójść,VERB,20
producenci,producent,NOUN,20
przeczytałam,przeczytać,VERB,20
przewagę,przewaga,NOUN,20
przygoda,przygoda,NOUN,20
przygody,przygoda,NOUN,20
przyszłam,przyjść,VERB,20
puste,pusty,ADJ,20
pusty,pusty,ADJ,20
pyta,pytać,VERB,20
pytasz,pytać,VERB,20
rękami,ręka,NOUN,20
rozmiaru,rozmiar,NOUN,20
równocześnie,równocześnie,ADV,20
ryż,ryż,NOUN,20
sekret,sekret,NOUN,20
słabo,słabo,ADV,20
sprzedam,sprzedać,VERB,20
stałego,stały,ADJ,20
starym,stary,ADJ,20
szkło,szkło,NOUN,20
ścieżki,ścieżka,NOUN,20
śmiechu,śmiech,NOUN,20
środkiem,środek,NOUN,20
telefonie,telefon,NOUN,20
tereny,teren,NOUN,20
traktuje,traktować,VERB,20
tworząc,tworzyć,VERB,20
udanych,udany,ADJ,20
urządzić,urządzić,VERB,20
uwierz,uwierzyć,VERB,20
uznania,uznać,NOUN,20
używaj,używać,VERB,20
używania,używać,NOUN,20
ważnego,ważny,ADJ,20
więzi,więź,NOUN,20
władza,władza,NOUN,20
wracają,wracać,VERB,20
wrogów,wróg,NOUN,20
wrócimy,wrócić,VERB,20
wspaniałą,wspaniały,ADJ,20
wyjechać,wyjechać,VERB,20
wymyślić,wymyślić,VERB,20
wynająć,wynająć,VERB,20
wypełnij,wypełnić,VERB,20
wyścig,wyścig,NOUN,20
wzięcia,wzięcie,NOUN,20
zaangażowania,zaangażowanie,NOUN,20
zabrali,zabrać,VERB,20
zakład,zakład,NOUN,20
zaoszczędzić,zaoszczędzić,VERB,20
zasoby,zasób,NOUN,20
zastrzega,zastrzegać,VERB,20
zgoda,zgoda,NOUN,20
złote,złoty,ADJ,20
zniknie,zniknąć,VERB,20
aktywnie,aktywnie,ADV,20
analizę,analiza,NOUN,20
aparatu,aparat,NOUN,20
aspekty,aspekt,NOUN,20
białej,biały,ADJ,20
bierzesz,brać,VERB,20
biletów,bilet,NOUN,20
bluzka,bluzko,NOUN,20
bok,bok,NOUN,20
brwi,brew,NOUN,20
córką,córka,NOUN,20
czystość,czystość,NOUN,20
dostała,dostać,VERB,20
dostosowane,dostosować,ADJ,20
dowodem,dowód,NOUN,20
elektronicznych,elektroniczny,ADJ,20
ewentualne,ewentualny,ADJ,20
fizyczne,fizyczny,ADJ,20
górnej,górny,ADJ,20
grzyby,grzyb,NOUN,20
gwarancją,gwarancja,NOUN,20
historią,historia,NOUN,20
intensywnie,intensywnie,ADV,20
interes,interes,NOUN,20
istotny,istotny,ADJ,20
jakością,jakość,NOUN,20
kartka,kartka,NOUN,20
kilometrów,kilometr,NOUN,20
klucze,klucz,NOUN,20
kobietami,kobieta,NOUN,20
kryzysu,kryzys,NOUN,20
kubek,kubek,NOUN,20
kultura,kultura,NOUN,20
lepszych,dobry,ADJ,20
męskie,męski,ADJ,20
miejskiej,miejski,ADJ,20
międzynarodowych,międzynarodowy,ADJ,20
minutę,minuta,NOUN,20
misce,miska,NOUN,20
moda,moda,NOUN,20
muzyką,muzyka,NOUN,20
naczyń,naczynie,NOUN,20
nagranie,nagranie,NOUN,20
niniejszego,niniejszy,ADJ,20
niskiej,niski,ADJ,20
noszenia,nosić,NOUN,20
obronie,obrona,NOUN,20
ogół,ogół,NOUN,20
otrzymał,otrzymać,VERB,20
pada,padać,VERB,20
paliwo,paliwo,NOUN,20
panelu,panel,NOUN,20
par,para,NOUN,20
pasji,pasja,NOUN,20
pełnego,pełny,ADJ,20
pięknego,piękny,ADJ,20
pliki,plik,NOUN,20
podróże,podróż,NOUN,20
pogodę,pogoda,NOUN,20
pojazdy,pojazd,NOUN,20
pokoi,pokój,NOUN,20
poprzednie,poprzedni,ADJ,20
portfel,portfel,NOUN,20
posty,post,NOUN,20
pośród,pośród,ADP,20
pozostawia,pozostawiać,VERB,20
pozycjonowanie,pozycjonować,NOUN,20
pożyczka,pożyczka,NOUN,20
prawdziwych,prawdziwy,ADJ,20
produktem,produkt,NOUN,20
próbujesz,próbować,VERB,20
przejdźmy,przejść,VERB,20
przekonaj,przekonać,VERB,20
przemyśle,przemysł,NOUN,20
przyszłego,przyszły,ADJ,20
przyznam,przyznać,VERB,20
psem,pies,NOUN,20
rachunki,rachunek,NOUN,20
ratować,ratować,VERB,20
reaguje,reagować,VERB,20
rogu,róg,NOUN,20
rozkaz,rozkaz,NOUN,20
rozwijanie,rozwijać,NOUN,20
równowagę,równowaga,NOUN,20
satysfakcji,satysfakcja,NOUN,20
sądzicie,sądzić,VERB,20
składzie,skład,NOUN,20
sprawdzenia,sprawdzić,NOUN,20
starszy,stary,ADJ,20
straciłem,stracić,VERB,20
szczególne,szczególny,ADJ,20
świeży,świeży,ADJ,20
tabeli,tabela,NOUN,20
tatą,tata,NOUN,20
torbę,torba,NOUN,20
udzielić,udzielić,VERB,20
urlopu,urlop,NOUN,20
urzędu,urząd,NOUN,20
widokiem,widok,NOUN,20
widząc,widzieć,VERB,20
wieków,wiek,NOUN,20
witaminy,witamina,NOUN,20
wolą,woleć,VERB,20
wspiera,wspierać,VERB,20
współpracować,współpracować,VERB,20
wyjazdy,wyjazd,NOUN,20
wykorzystaniem,wykorzystać,NOUN,20
zabezpieczenia,zabezpieczenie,NOUN,20
zaczniesz,zacząć,VERB,20
zadziała,zadziałać,VERB,20
zamienić,zamienić,VERB,20
zapewnienia,zapewnić,NOUN,20
zbadać,zbadać,VERB,20
zdarzyć,zdarzyć,VERB,20
znaczeniu,znaczenie,NOUN,20
znika,znikać,VERB,20
zobaczmy,zobaczyć,VERB,20
związany,związać,ADJ,20
zwróć,zwróć,VERB,20
zwycięstwa,zwycięstwo,NOUN,20
zyskać,zyskać,VERB,20
armii,armia,NOUN,19
autorka,autorka,NOUN,19
babci,babcia,NOUN,19
bezpłatnie,bezpłatnie,ADV,19
bić,bić,VERB,19
bieg,bieg,NOUN,19
bogate,bogaty,ADJ,19
budowanie,budować,NOUN,19
chłopcze,chłopiec,NOUN,19
chwilach,chwila,NOUN,19
ciągłe,ciągły,ADJ,19
ciekawego,ciekawy,ADJ,19
członka,członek,NOUN,19
członkowie,członek,NOUN,19
czysto,czysto,ADV,19
decydują,decydować,VERB,19
dofinansowanie,dofinansować,NOUN,19
dostaw,dostawa,NOUN,19
drewnianych,drewniany,ADJ,19
drogach,droga,NOUN,19
dyplomy,dyplom,NOUN,19
elastyczne,elastyczny,ADJ,19
głosowanie,głosowanie,NOUN,19
główna,główny,ADJ,19
gotówki,gotówka,NOUN,19
jeździ,jeździć,VERB,19
kolejce,kolejka,NOUN,19
kolejność,kolejność,NOUN,19
kompleksową,kompleksowy,ADJ,19
konfiguracji,konfiguracja,NOUN,19
kontakcie,kontakt,NOUN,19
koszulka,koszulka,NOUN,19
koszulki,koszulka,NOUN,19
kremu,krem,NOUN,19
kryterium,kryterium,NOUN,19
martwię,martwić,VERB,19
martwy,martwy,ADJ,19
milionów,milion,NOUN,19
mocny,mocny,ADJ,19
nadzór,nadzór,NOUN,19
najważniejszy,ważny,ADJ,19
najwyższą,wysoki,ADJ,19
naprzód,naprzód,NOUN,19
nasiona,nasiono,NOUN,19
następną,następny,ADJ,19
nawyki,nawyk,NOUN,19
niedawna,niedawna,NOUN,19
obiadu,obiad,NOUN,19
oczekiwać,oczekiwać,VERB,19
oczekuje,oczekiwać,VERB,19
odszkodowania,odszkodowanie,NOUN,19
odwrotnie,odwrotnie,ADV,19
orzechy,orzech,NOUN,19
oświadczenia,oświadczenie,NOUN,19
otwórz,otworzyć,VERB,19
pańskie,pański,ADJ,19
partnerem,partner,NOUN,19
planecie,planeta,NOUN,19
płyt,płyta,NOUN,19
podmiotów,podmiot,NOUN,19
podróżować,podróżować,VERB,19
podstawową,podstawowy,ADJ,19
podwójne,podwójny,ADJ,19
pomożemy,pomóc,VERB,19
poprawa,poprawa,NOUN,19
popularny,popularny,ADJ,19
porównać,porównać,VERB,19
poznałem,poznać,VERB,19
pozostał,pozostać,VERB,19
prania,prać,NOUN,19
prostą,prosty,ADJ,19
próbki,próbka,NOUN,19
przeszedł,przejść,VERB,19
publiczne,publiczny,ADJ,19
realizujemy,realizować,VERB,19
rodzinny,rodzinny,ADJ,19
różnym,różny,ADJ,19
ruszyć,ruszyć,VERB,19
rzeczywistością,rzeczywistość,NOUN,19
sesja,sesja,NOUN,19
siedział,siedzieć,VERB,19
silna,silny,ADJ,19
siostrę,siostra,NOUN,19
skończę,skończyć,VERB,19
słyszałeś,słyszeć,VERB,19
słyszy,słyszeć,VERB,19
specjalista,specjalista,NOUN,19
sprawdzają,sprawdzać,VERB,19
stosujemy,stosować,VERB,19
swym,swój,DET,19
systematycznie,systematycznie,ADV,19
szacunkiem,szacunek,NOUN,19
śladu,ślad,NOUN,19
tematyce,tematyka,NOUN,19
torebka,torebka,NOUN,19
tort,tort,NOUN,19
twarzą,twarz,NOUN,19
warstwy,warstwa,NOUN,19
wątku,wątek,NOUN,19
wątpię,wątpić,VERB,19
wersje,wersja,NOUN,19
własności,własność,NOUN,19
włókna,włókna,NOUN,19
wnętrzu,wnętrze,NOUN,19
wolałbym,woleć,VERB,19
wpisy,wpis,NOUN,19
wspomaga,wspomagać,VERB,19
wykonanych,wykonać,ADJ,19
wykształcenie,wykształcenie,NOUN,19
wymianę,wymiana,NOUN,19
wynajęcia,wynająć,NOUN,19
wyrazić,wyrazić,VERB,19
występować,występować,VERB,19
zachowują,zachowywać,VERB,19
zadzwonię,zadzwonić,VERB,19
zadzwonił,zadzwonić,VERB,19
zainteresowań,zainteresowanie,NOUN,19
zajęcie,zająć,NOUN,19
zapewniam,zapewniać,VERB,19
zapotrzebowanie,zapotrzebowanie,NOUN,19
zatrudnienie,zatrudnić,NOUN,19
zmianą,zmiana,NOUN,19
znieść,znieść,VERB,19
zniszczone,zniszczyć,ADJ,19
zwraca,zwracać,VERB,19
aluminium,aluminium,NOUN,19
aplikację,aplikacja,NOUN,19
biletu,bilet,NOUN,19
bohater,bohater,NOUN,19
chciało,chcieć,VERB,19
chłopakiem,chłopak,NOUN,19
chore,chory,ADJ,19
ciężkich,ciężki,ADJ,19
czytałem,czytać,VERB,19
dawaj,dawać,VERB,19
dba,dbać,VERB,19
długiej,długi,ADJ,19
dołu,dół,NOUN,19
domowej,domowy,ADJ,19
dostrzec,dostrzec,VERB,19
dowolny,dowolny,ADJ,19
druku,druk,NOUN,19
dzieli,dzielić,VERB,19
finansowego,finansowy,ADJ,19
finansowej,finansowy,ADJ,19
fizycznie,fizycznie,ADV,19
gorące,gorący,ADJ,19
gotowych,gotowy,ADJ,19
indywidualny,indywidualny,ADJ,19
infekcji,infekcja,NOUN,19
istnienie,istnieć,NOUN,19
kamer,kamera,NOUN,19
kapitan,kapitan,NOUN,19
kategoriach,kategoria,NOUN,19
kawał,kawał,NOUN,19
kolana,kolano,NOUN,19
konie,koń,NOUN,19
kończą,kończyć,VERB,19
kupna,kupno,NOUN,19
lampa,lampa,NOUN,19
liczymy,liczyć,VERB,19
lustro,lustro,NOUN,19
majątku,majątek,NOUN,19
mapa,mapa,NOUN,19
mapie,mapa,NOUN,19
materii,materia,NOUN,19
mieszkają,mieszkać,VERB,19
mieszkam,mieszkać,VERB,19
misja,misja,NOUN,19
młodej,młody,ADJ,19
mobilnych,mobilny,ADJ,19
modlitwa,modlitwo,NOUN,19
mogłaś,móc,VERB,19
morzem,morze,NOUN,19
najbliższe,bliski,ADJ,19
narodu,naród,NOUN,19
następnych,następny,ADJ,19
nauczysz,nauczyć,VERB,19
niezbędny,niezbędny,ADJ,19
niezłe,niezły,ADJ,19
obecny,obecny,ADJ,19
odgrywa,odgrywać,VERB,19
ofiarę,ofiara,NOUN,19
opcję,opcja,NOUN,19
operację,operacja,NOUN,19
opisem,opis,NOUN,19
organizacje,organizacja,NOUN,19
osobno,osobno,ADV,19
osobowość,osobowość,NOUN,19
otwartych,otwarty,ADJ,19
palenia,palić,NOUN,19
państw,państwo,NOUN,19
pełno,pełno,NUM,19
piętrze,piętro,NOUN,19
planem,plan,NOUN,19
płci,płeć,NOUN,19
płynu,płyn,NOUN,19
pokrywa,pokrywa,NOUN,19
porodu,poród,NOUN,19
postępować,postępować,VERB,19
poważna,poważny,ADJ,19
pozytywny,pozytywny,ADJ,19
pozytywnych,pozytywny,ADJ,19
praktyka,praktyka,NOUN,19
prywatnym,prywatny,ADJ,19
przeciwieństwie,przeciwieństwo,NOUN,19
przejdzie,przejść,VERB,19
przyjechać,przyjechać,VERB,19
przykładów,przykład,NOUN,19
przypadkowo,przypadkowo,ADV,19
publiczności,publiczność,NOUN,19
rabaty,rabat,NOUN,19
rachunku,rachunek,NOUN,19
realizowane,realizować,ADJ,19
relacja,relacja,NOUN,19
robiła,robić,VERB,19
rodzinnych,rodzinny,ADJ,19
rozmowie,rozmowa,NOUN,19
sądziłam,sądzić,VERB,19
skończył,skończyć,VERB,19
słaby,słaby,ADJ,19
soczewki,soczewka,NOUN,19
specjalnej,specjalny,ADJ,19
stanowisku,stanowisko,NOUN,19
strategia,strategia,NOUN,19
suche,suchy,ADJ,19
śliczna,śliczny,ADJ,19
świadków,świadek,NOUN,19
świeżym,świeży,ADJ,19
tamtych,tamten,DET,19
tempie,tempo,NOUN,19
trasa,trasa,NOUN,19
trener,trener,NOUN,19
trenera,trener,NOUN,19
twórcy,twórca,NOUN,19
ułatwi,ułatwić,VERB,19
ustnej,ustny,ADJ,19
uzależniona,uzależnić,ADJ,19
warsztatach,warsztaty,NOUN,19
wątroby,wątroba,NOUN,19
wchodzić,wchodzić,VERB,19
wdzięczna,wdzięczny,ADJ,19
wejściu,wejść,NOUN,19
winny,winien,ADJ,19
własność,własność,NOUN,19
wpływać,wpływać,VERB,19
wrześniu,wrzesień,NOUN,19
wybranej,wybrać,ADJ,19
wycieczek,wycieczka,NOUN,19
wycieczka,wycieczka,NOUN,19
wysiłek,wysiłek,NOUN,19
wyszukiwania,wyszukiwać,NOUN,19
zamawiający,zamawiający,NOUN,19
zimne,zimny,ADJ,19
znał,znać,VERB,19
zobowiązania,zobowiązanie,NOUN,19
agencji,agencja,NOUN,18
balkon,balkon,NOUN,18
bałagan,bałagan,NOUN,18
bezpośredniego,bezpośredni,ADJ,18
czoła,czoło,NOUN,18
dałeś,dać,VERB,18
dawniej,dawno,ADV,18
dłuższe,długi,ADJ,18
dobór,dobór,NOUN,18
dodatkowego,dodatkowy,ADJ,18
dotknąć,dotknąć,VERB,18
dwójka,dwójka,NOUN,18
dywan,dywan,NOUN,18
efektem,efekt,NOUN,18
elastyczność,elastyczność,NOUN,18
energią,energia,NOUN,18
filtr,filtr,NOUN,18
gabinetu,gabinet,NOUN,18
instalacje,instalacja,NOUN,18
istoty,istota,NOUN,18
jaj,jajo,NOUN,18
jakiejkolwiek,jakikolwiek,DET,18
kakao,kakao,NOUN,18
kamienie,kamień,NOUN,18
kara,kara,NOUN,18
kłamać,kłamać,VERB,18
kochał,kochać,VERB,18
komfortowe,komfortowy,ADJ,18
kontakty,kontakt,NOUN,18
kuchnię,kuchnia,NOUN,18
kupił,kupić,VERB,18
lakier,lakier,NOUN,18
licznych,liczny,ADJ,18
lotu,lot,NOUN,18
ludzka,ludzki,ADJ,18
mądrze,mądrze,ADV,18
mecze,mecz,NOUN,18
miałabym,mieć,VERB,18
miej,mieć,VERB,18
miejmy,mieć,VERB,18
mieszać,mieszać,VERB,18
minął,minąć,VERB,18
minimum,minimum,NOUN,18
mistrz,mistrz,NOUN,18
nabyć,nabyć,VERB,18
napój,napój,NOUN,18
narzędziem,narzędzie,NOUN,18
naszemu,nasz,DET,18
niebezpieczny,niebezpieczny,ADJ,18
niespodzianka,niespodzianka,NOUN,18
obiekty,obiekt,NOUN,18
obozie,obóz,NOUN,18
obszary,obszar,NOUN,18
obuwia,obuwia,NOUN,18
oceniać,oceniać,VERB,18
oddychać,oddychać,VERB,18
odmiany,odmiana,NOUN,18
ograniczenie,ograniczyć,NOUN,18
opowiada,opowiadać,VERB,18
personelu,personel,NOUN,18
piłka,piłka,NOUN,18
piszą,pisać,VERB,18
plac,plac,NOUN,18
planowanie,planowanie,NOUN,18
płatki,płatek,NOUN,18
podejścia,podejście,NOUN,18
podobnego,podobny,ADJ,18
polityków,polityk,NOUN,18
poprzedniej,poprzedni,ADJ,18
poprzednim,poprzedni,ADJ,18
poście,post,NOUN,18
pozostały,pozostać,VERB,18
preparatu,preparat,NOUN,18
problemach,problem,NOUN,18
projektem,projekt,NOUN,18
przedmiot,przedmiot,NOUN,18
przedtem,przedtem,ADV,18
przemysłu,przemysł,NOUN,18
przepiękne,przepiękny,ADJ,18
przewodnik,przewodnik,NOUN,18
przygotowaliśmy,przygotować,VERB,18
przyjrzeć,przyjrzeć,VERB,18
przyjrzyjmy,przyjrzeć,VERB,18
przykładem,przykład,NOUN,18
publicznie,publicznie,ADV,18
pudełku,pudełko,NOUN,18
robiłem,robić,VERB,18
robiłeś,robić,VERB,18
rozpoczęła,rozpocząć,VERB,18
różnorodne,różnorodny,ADJ,18
ryba,ryba,NOUN,18
sesję,sesja,NOUN,18
sędzia,sędzia,NOUN,18
siedzę,siedzieć,VERB,18
siostrą,siostra,NOUN,18
skończyła,skończyć,VERB,18
soku,sok,NOUN,18
spokojny,spokojny,ADJ,18
spotkałam,spotkać,VERB,18
statystyki,statystyka,NOUN,18
stworzone,stworzyć,ADJ,18
szczegół,szczegół,NOUN,18
ślubne,ślubny,ADJ,18
śpi,spać,VERB,18
średnio,średnio,ADV,18
świadczymy,świadczyć,VERB,18
tańczyć,tańczyć,VERB,18
tłuszcz,tłuszcz,NOUN,18
trzymał,trzymać,VERB,18
tworzeniu,tworzyć,NOUN,18
ucieczki,ucieczka,NOUN,18
ucieka,uciekać,VERB,18
ukryte,ukryć,ADJ,18
wesela,wesela,NOUN,18
wiosny,wiosna,NOUN,18
wizerunku,wizerunek,NOUN,18
wóz,wóz,NOUN,18
wychowania,wychowanie,NOUN,18
wyroby,wyrób,NOUN,18
wyższy,wysoki,ADJ,18
zabraknie,zabraknąć,VERB,18
zachowaniu,zachowanie,NOUN,18
zaprojektowane,zaprojektować,ADJ,18
zaprosić,zaprosić,VERB,18
zasilania,zasilać,NOUN,18
zastosowaniu,zastosować,NOUN,18
zdrowo,zdrowo,ADV,18
złość,złość,NOUN,18
alergii,alergia,NOUN,18
apetyt,apetyt,NOUN,18
atutem,atut,NOUN,18
bawi,bawić,VERB,18
biżuterię,biżuteria,NOUN,18
bogata,bogaty,ADJ,18
braci,brat,NOUN,18
chłopaków,chłopak,NOUN,18
chorobie,choroba,NOUN,18
częste,częsty,ADJ,18
damskie,damski,ADJ,18
dłuższego,długi,ADJ,18
drzwiach,drzwi,NOUN,18
dyskusje,dyskusja,NOUN,18
działaniach,działanie,NOUN,18
efektywność,efektywność,NOUN,18
faktem,fakt,NOUN,18
faktów,fakt,NOUN,18
godzina,godzina,NOUN,18
grał,grać,VERB,18
indywidualnego,indywidualny,ADJ,18
instytucje,instytucja,NOUN,18
jedzie,jechać,VERB,18
kasa,kasa,NOUN,18
kłamstwa,kłamstwo,NOUN,18
kojarzy,kojarzyć,VERB,18
kolacji,kolacja,NOUN,18
koleżanki,koleżanka,NOUN,18
komunikat,komunikat,NOUN,18
konserwacji,konserwacja,NOUN,18
krzesło,krzesło,NOUN,18
lekarskie,lekarski,ADJ,18
linia,linia,NOUN,18
łagodzi,łagodzić,VERB,18
małymi,mały,ADJ,18
matematyki,matematyka,NOUN,18
mądry,mądry,ADJ,18
miasteczka,miasteczko,NOUN,18
mniejsza,mały,ADJ,18
możliwie,możliwie,ADV,18
najważniejszą,ważny,ADJ,18
należałoby,należeć,VERB,18
naturalna,naturalny,ADJ,18
nawilża,nawilżać,VERB,18
niewielki,niewielki,ADJ,18
noszą,nosić,VERB,18
obóz,obóz,NOUN,18
odcień,odcień,NOUN,18
odpowiedz,odpowiedzieć,VERB,18
odstawić,odstawić,VERB,18
ot,ot,CCONJ,18
otrzymują,otrzymywać,VERB,18
ozdoby,ozdoba,NOUN,18
piekło,piekło,NOUN,18
płatność,płatność,NOUN,18
podania,podać,NOUN,18
poduszki,poduszek,NOUN,18
podziwiać,podziwiać,VERB,18
pokład,pokład,NOUN,18
polecany,polecać,ADJ,18
pompy,pompa,NOUN,18
ponoć,ponoć,PART,18
porę,pora,NOUN,18
porównanie,porównać,NOUN,18
potrwa,potrwać,VERB,18
powiatu,powiat,NOUN,18
pozostawić,pozostawić,VERB,18
prawnika,prawnik,NOUN,18
profesjonalna,profesjonalny,ADJ,18
prywatnej,prywatny,ADJ,18
przekonania,przekonanie,NOUN,18
przygotowuje,przygotowywać,VERB,18
przyjemna,przyjemny,ADJ,18
ranny,ranny,ADJ,18
rehabilitacji,rehabilitacja,NOUN,18
restauracja,restauracja,NOUN,18
roślina,roślina,NOUN,18
rozpocznie,rozpocząć,VERB,18
rozwojem,rozwój,NOUN,18
rozwód,rozwód,NOUN,18
samodzielnego,samodzielny,ADJ,18
scenę,scena,NOUN,18
skrzydła,skrzydło,NOUN,18
słucha,słuchać,VERB,18
spędza,spędzać,VERB,18
sprawcy,sprawca,NOUN,18
sprawdzą,sprawdzić,VERB,18
starań,staranie,NOUN,18
stroną,strona,NOUN,18
szkoleniowe,szkoleniowy,ADJ,18
talent,talent,NOUN,18
technicznej,techniczny,ADJ,18
terapię,terapia,NOUN,18
tędy,tędy,ADV,18
trzymajcie,trzymać,VERB,18
trzymasz,trzymać,VERB,18
umożliwiają,umożliwiać,VERB,18
upominki,upominek,NOUN,18
uprawnień,uprawnienie,NOUN,18
wchodzą,wchodzić,VERB,18
wcześniejszym,wczesny,ADJ,18
weekendy,weekend,NOUN,18
weryfikacji,weryfikacja,NOUN,18
wiekiem,wiek,NOUN,18
wiosna,wiosna,NOUN,18
właściciele,właściciel,NOUN,18
właścicielem,właściciel,NOUN,18
wróciłem,wrócić,VERB,18
wydania,wydać,NOUN,18
wynagrodzenia,wynagrodzenie,NOUN,18
wyspy,wyspa,NOUN,18
zajęło,zająć,VERB,18
założenie,założenie,NOUN,18
zaświadczenie,zaświadczenie,NOUN,18
zawodach,zawody,NOUN,18
zejść,zejść,VERB,18
zestawy,zestaw,NOUN,18
